API#,Operator,Operator ID,WellType,WellName,WellNumber,Order/Permit,Approval Date,County,Sec,Twp,Rng,Q4,Q3,Q2,Q1,LAT,LONG,PSI,BBLS,GAS,MCF,ZONE
3513920758,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,2-3,397129,1995-11-14T00:00:00Z,TEXAS,1,05N,13ECM,NA,C,SE,NE,36.93022,-101.59769,2300,2500,NA,NA,MORROW
3513920767,MIDCON TRANSPORT SERVICES LLC,24216,CDW,BONRAY A SWD,1-D,547483,2007-12-06T00:00:00Z,TEXAS,31,04N,15ECM,NA,NA,C,SE,36.76583,-101.47914,300,2000,NA,NA,TOPEKA
3513920777,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,87,425058,1998-07-22T00:00:00Z,TEXAS,36,05N,13ECM,N2,SW,SW,NW,36.85725,-101.61231,2200,5000,NA,NA,MORROW
3513920784,MERIT ENERGY COMPANY,18934,2D,POSTLE CHEROKEE UNIT,001D,1304370156,2013-03-21T00:00:00Z,TEXAS,29,05N,13ECM,NE,NW,NW,NW,36.87686,-101.68394,1777,2000,NA,NA,TOPEKA
3513920843,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,92,1105340008,2011-04-14T00:00:00Z,TEXAS,2,04N,13ECM,NA,C,SW,NE,36.84373,-101.62571,2500,5000,CO2,12000,MORROW
3513920857,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,93,1307440029,2013-09-18T00:00:00Z,TEXAS,3,04N,13ECM,NA,C,NW,NW,36.84686,-101.65278,2500,5000,CO2,12000,MORROW
3513920863,MERIT ENERGY COMPANY,18934,2D,"WOODWARD ""B""",2,404961,1996-09-06T00:00:00Z,TEXAS,9,05N,12ECM,NA,NW,SE,NE,36.91684,-101.76133,750,1000,NA,NA,MORROW
3513920868,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,9-8,554408,2008-05-22T00:00:00Z,TEXAS,11,05N,13ECM,NA,C,SE,NE,36.91575,-101.61569,2500,3000,NA,NA,MORROW
3513920869,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,12-3,397125,1991-01-23T00:00:00Z,TEXAS,31,06N,14ECM,NA,C,NW,SW,36.94111,-101.59319,2300,2500,NA,NA,MORROW
3513920874,RESOURCE OIL AND GAS LLC,24248,2R,CARTHAGE I UNIT,CD-2,150085,1979-02-26T00:00:00Z,TEXAS,21,06N,11ECM,E2,W2,SW,SW,36.96697,-101.88225,500,5000,NA,NA,MORROW
3513921109,P O & G PANHANDLE LP,24342,2R,WILLIAMS,3,1400600097,2013-08-23T00:00:00Z,TEXAS,30,05N,10ECM,C,SE,SE,NE,36.8719075,-102.01061065,2000,2000,NA,NA,MORROW
3513921129,SPESS OIL COMPANY INC,2057,2D,PETERSON,29-A,412107,1997-05-08T00:00:00Z,TEXAS,29,01N,18ECM,NA,C,E2,SW,36.51836,-101.14517,200,500,NA,NA,MARMATON
3513921141,P O & G PANHANDLE LP,24342,2R,"STATE OF OKLA  ""D""",D-4,1400600098,2013-09-26T00:00:00Z,TEXAS,30,05N,10ECM,W2,SE,NW,SW,36.86833,-102.02492,2000,2000,NA,NA,MORROW
3513921151,SCOUT ENERGY MANAGEMENT LLC,23138,2D,BERYL,2,147680,1978-12-11T00:00:00Z,TEXAS,19,01N,12ECM,NA,NA,NA,SE,36.53392,-101.80308,0,370,NA,NA,ADMIRE
3513921175,MERIT ENERGY COMPANY,18934,2R,STONEBRAKER A,102,1303550009,2013-05-06T00:00:00Z,TEXAS,26,03N,12ECM,NA,NA,NE,SW,36.69511,-101.73817,1000,1000,NA,NA,MORROW
3513921205,MERIT ENERGY COMPANY,18934,2R,SW UNITYUPPER MORROW UNIT,103W,1303580062,2013-02-20T00:00:00Z,TEXAS,26,03N,12ECM,C,NW,SW,NE,36.69961,-101.73475,1000,1000,NA,NA,MORROW
3513921269,KANOKLA OIL & GAS CORPORATION,20873,2D,SWINGER,1-4,197582,1981-08-31T00:00:00Z,TEXAS,4,05N,16ECM,NA,NA,NA,SW,36.924639,-101.3382,500,1000,NA,NA,ADMIRE
3513921334,MERIT ENERGY COMPANY,18934,2R,CARTHAGE II UNIT,503W,95885,1973-02-07T00:00:00Z,TEXAS,19,06N,11ECM,E2,W2,E2,SW,36.96881,-101.91422,"NA","NA",NA,NA,MORROW
3513921342,SELECT EXPLORATION GROUP LLC,24144,2R,I.L.R.C.,1-28,419859,1998-01-22T00:00:00Z,TEXAS,28,05N,11ECM,C,W2,NE,NE,36.87617,-101.87017,2000,1000,NA,NA,MORROW
3513921560,SORRELS J R dba CHEYENNE OIL PROPERTIES,11929,2D,LOLMAUGH,3-5,254063,1984-02-22T00:00:00Z,TEXAS,5,05N,16ECM,NA,NE,SE,SE,36.9239818,-101.34399,500,2000,NA,NA,ADMIRE
3513921582,RESOURCE OIL AND GAS LLC,24248,2R,CARTHAGE I UNIT,CG8,230054,1982-12-20T00:00:00Z,TEXAS,20,06N,11ECM,NA,N2,N2,SE,36.97208,-101.88864,800,2000,NA,NA,MORROW
3513921637,ARMOR PETROLEUM INC,18829,2R,RICE MORROW UNIT,9,391602,1995-04-20T00:00:00Z,TEXAS,5,02N,10ECM,NA,W2,SE,SE,36.66258,-101.99944,2000,2000,NA,NA,MORROW
3513921686,BREITBURN OPERATING LP,23249,2R,HOUGH MORROW A UNIT,47,568161,2009-06-05T00:00:00Z,TEXAS,12,05N,13ECM,NW,NE,NE,SW,36.91344,-101.60667,2010,5000,CO2,12000,MORROW
3513921693,BREITBURN OPERATING LP,23249,2R,NE HARDESTY UNIT,12-3,1101660076,2010-10-20T00:00:00Z,TEXAS,3,03N,18ECM,NA,C,SW,SE,36.749064,-101.1024,2000,2500,CO2,5000,MORROW
3513921783,BREITBURN OPERATING LP,23249,2R,NE HARDESTY UNIT,12-4,1101670038,2010-10-20T00:00:00Z,TEXAS,3,03N,18ECM,NA,C,NE,SE,36.75282522,-101.10006,2000,2500,CO2,5000,MORROW
3513921803,MERIT ENERGY COMPANY,18934,2R,CARTHAGE II UNIT,1401W,250400,1983-12-20T00:00:00Z,TEXAS,29,06N,11ECM,C,E2,NW,SW,36.95611,-101.89883,2000,1500,NA,NA,MORROW
3513921813,RESOURCE OIL AND GAS LLC,24248,2R,NERMU,17,385788,1994-08-26T00:00:00Z,TEXAS,22,03N,10ECM,NA,SE,NW,SW,36.70863756,-101.97517,2000,4000,NA,NA,MORROW
3513921857,SCOUT ENERGY MANAGEMENT LLC,23138,2D,REUST,3,511701,2005-09-23T00:00:00Z,TEXAS,20,01N,15ECM,NA,SE,NW,SE,36.53378,-101.46225,200,1000,NA,NA,ADMIRE
3513921861,BREITBURN OPERATING LP,23249,2R,PUMU,16-4,396940,1995-11-06T00:00:00Z,TEXAS,5,05N,14ECM,NE,SW,NW,NW,36.9335833,-101.57544,2300,2500,NA,NA,MORROW
3513921866,BREITBURN OPERATING LP,23249,2R,NE HARDESTY UNIT,18-4,1105420115,2011-04-05T00:00:00Z,TEXAS,10,03N,18ECM,NA,C,NE,NE,36.745439,-101.0979,2000,2500,CO2,5000,MORROW
3513921869,BREITBURN OPERATING LP,23249,2R,NE HARDESTY UNIT,11-2,1101660075,2010-10-20T00:00:00Z,TEXAS,3,03N,18ECM,NA,C,NE,SW,36.7528092,-101.10908,2000,2500,CO2,5000,MORROW
3513921873,BREITBURN OPERATING LP,23249,2R,NE HARDESTY UNIT,18-3,1200340083,2011-08-05T00:00:00Z,TEXAS,10,03N,18ECM,NA,C,SE,NE,36.74192,-101.10453,2000,2500,NA,NA,MORROW
3513921882,BREITBURN OPERATING LP,23249,2R,NE HARDESTY UNIT,17-4,1101670037,2010-10-20T00:00:00Z,TEXAS,11,03N,18ECM,NA,NA,SW,NW,36.74194,-101.0955,2000,2500,CO2,5000,MORROW
3513921883,BREITBURN OPERATING LP,23249,2R,NE HARDESTY UNIT,23-4,1106290021,2011-04-29T00:00:00Z,TEXAS,11,03N,18ECM,NA,C,SW,SW,36.73464,-101.09553,2000,2500,CO2,5000,MORROW
3513921884,MERIT ENERGY COMPANY,18934,2R,MURDOCK A,21,2200500902,2022-11-02T00:00:00Z,TEXAS,15,04N,15ECM,NA,NE,NW,NW,36.81925,-101.43525,1000,1000,NA,NA,MORROW
3513921885,BREITBURN OPERATING LP,23249,2R,NE HARDESTY UNIT,17-5,1106130054,2011-04-27T00:00:00Z,TEXAS,11,03N,18ECM,NA,C,NE,NW,36.74561,-101.09103,2000,2500,CO2,5000,MORROW
3513921889,MERIT ENERGY COMPANY,18934,2R,MURDOCK KEYES UNIT,23W,417942,1997-11-14T00:00:00Z,TEXAS,10,04N,15ECM,C,N2,NW,SW,36.82647,-101.43636,400,400,NA,NA,KEYES
3513921906,WEINKAUF PETROLEUM INC,18444,2D,OSWALD,10-12,1603360044,2015-12-04T00:00:00Z,TEXAS,10,05N,11ECM,NA,NA,SW,NW,36.916120314,-101.863280309,750,1000,NA,NA,CHASE
3513921930,BREITBURN OPERATING LP,23249,2R,HOVEY MORROW UNIT,13-2,1306610030,2013-06-24T00:00:00Z,TEXAS,9,05N,13ECM,NE,NE,NE,SW,36.91352,-101.65914,2500,5000,CO2,12000,MORROW
3513921932,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,1-5,396931,1995-11-06T00:00:00Z,TEXAS,6,05N,14ECM,NA,N2,NW,NW,36.933779,-101.5934,2300,2500,NA,NA,MORROW
3513921963,BREITBURN OPERATING LP,23249,2R,NE HARDESTY UNIT,22-4,1206280029,2012-05-02T00:00:00Z,TEXAS,10,03N,18ECM,NA,NA,SW,SE,36.73467,-101.10456,2000,2500,NA,NA,MORROW
3513922010,SCOUT ENERGY MANAGEMENT LLC,23138,2R,NORTHWEST FLATS,9-7,1001740027,2009-09-21T00:00:00Z,TEXAS,13,06N,11ECM,NA,NE,NE,NE,36.99319,-101.81319,2300,2000,NA,NA,MORROW
3513922025,SOONER OIL & GAS,24466,2R,CARTHAGE NE MORROW A UNIT,7-3,442242,2000-06-22T00:00:00Z,TEXAS,13,06N,10ECM,NA,SW,SW,SE,36.98094,-101.92783,1500,6000,NA,NA,MORROW
3513922043,RESOURCE OIL AND GAS LLC,24248,2R,NERMU (GAITHER 15-3A),4,385786,1994-08-26T00:00:00Z,TEXAS,15,03N,10ECM,C,S2,NW,SE,36.722519,-101.9675,2000,4000,NA,NA,MORROW
3513922068,BEAR PETROLEUM LLC,22856,2D,BROWN,1-A,506322,2005-06-06T00:00:00Z,TEXAS,29,06N,10ECM,NA,SE,NE,SW,36.95536,-102.00236,400,5000,NA,NA,KEYES
3513922085,RESOURCE OIL AND GAS LLC,24248,2R,NERMU,2,386376,1994-09-21T00:00:00Z,TEXAS,14,03N,10ECM,NA,C,NW,NW,36.73136,-101.95819,2000,4000,NA,NA,MORROW
3513922099,SCOUT ENERGY MANAGEMENT LLC,23138,2R,NW FLATS,9-9,300736,1986-07-18T00:00:00Z,TEXAS,13,06N,11ECM,W2,W2,SW,SE,36.98311,-101.82058,800,1750,NA,NA,MORROW
3513922121,MERIT ENERGY COMPANY,18934,2D,STONEBRAKER A,111,441982,2000-06-13T00:00:00Z,TEXAS,13,03N,12ECM,S2,N2,N2,N2,36.73183,-101.71792,1000,1000,NA,NA,TOPEKA
3513922165,DERRICK RESOURCES INC,16028,2D,HARRISON,2,453767,2001-07-01T00:00:00Z,TEXAS,32,03N,10ECM,C,SE,SW,NE,36.68325,-102.00217,300,1000,NA,NA,TOPEKA
3513922204,KAISER-FRANCIS OIL COMPANY,6390,2D,CABOT,4-17,498518,2004-12-07T00:00:00Z,TEXAS,17,03N,17ECM,NA,S2,SE,NE,36.72636,-101.24414,75,73,NA,NA,COUNCIL GROVE
3513922208,P O & G PANHANDLE LP,24342,2R,BERNICE,5-2,446922,2000-11-21T00:00:00Z,TEXAS,2,01N,16ECM,NA,C,NE,NE,36.58567,-101.29792,1500,2500,NA,NA,OSWEGO
3513922220,SCOUT ENERGY MANAGEMENT LLC,23138,2R,NORTHWEST FLATS UNIT,9-10,344744,1990-02-06T00:00:00Z,TEXAS,13,06N,11ECM,SW,SW,NW,NE,36.99039,-101.82061,700,1800,NA,NA,MORROW
3513922232,P O & G PANHANDLE LP,24342,2R,LANDON,4,446921,2000-11-21T00:00:00Z,TEXAS,12,01N,16ECM,C,NW,NW,NW,36.57211,-101.29447,1500,2500,NA,NA,OSWEGO
3513922258,P O & G PANHANDLE LP,24342,2R,CLAWSON TRUST,2-35,1405980020,2014-04-23T00:00:00Z,TEXAS,35,02N,16ECM,NA,C,NE,SE,36.59288418,-101.297363791,1500,2500,NA,NA,OSWEGO
3513922284,SCOUT ENERGY MANAGEMENT LLC,23138,2R,NW FLATS,8-8,1306010045,2013-06-03T00:00:00Z,TEXAS,13,06N,11ECM,NA,NA,C,SW,36.982309,-101.826,2250,5000,NA,NA,MORROW
3513922299,RESOURCE OIL AND GAS LLC,24248,2R,CARTHAGE I UNIT,CB-8,354694,1991-02-28T00:00:00Z,TEXAS,20,06N,11ECM,SE,SE,NW,NW,36.97694,-101.89811,500,2000,NA,NA,MORROW
3513922316,SCOUT ENERGY MANAGEMENT LLC,23138,2R,NW FLATS,9-11,1004350005,2010-02-10T00:00:00Z,TEXAS,13,06N,11ECM,C,SW,SE,SE,36.98042,-101.81525,2300,2000,NA,NA,MORROW
3513922332,SCOUT ENERGY MANAGEMENT LLC,23138,2R,NW FLATS,9-12,346354,1990-04-10T00:00:00Z,TEXAS,13,06N,11ECM,NA,NA,C,E2,36.98669,-101.81644,700,1800,NA,NA,MORROW
3513922352,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,100,363636,1992-03-02T00:00:00Z,TEXAS,3,04N,13ECM,NA,NW,NW,NE,36.848429,-101.6443,2000,3000,NA,NA,MORROW
3513922368,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,104,431063,1999-03-24T00:00:00Z,TEXAS,26,05N,13ECM,SW,SE,NW,SW,36.86753,-101.62836,2200,5000,NA,NA,MORROW
3513922382,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,14-4,391185,1995-04-04T00:00:00Z,TEXAS,6,05N,14ECM,NA,S2,SE,NE,36.92964,-101.57972,2300,2500,NA,NA,MORROW
3513922383,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,15-2,2100501002,2021-11-30T00:00:00Z,TEXAS,6,05N,14ECM,NA,C,SW,SE,36.92297,-101.58422,2000,2500,NA,NA,MORROW
3513922400,SWENTON MICHAEL J,11239,2D,COBLE,1-3,444701,2000-09-13T00:00:00Z,TEXAS,3,05N,14ECM,C,E2,E2,SW,36.92472266,-101.532833,1000,600,NA,NA,COUNCIL GROVE
3513922409,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,13-5,396937,1995-11-06T00:00:00Z,TEXAS,31,06N,14ECM,S2,N2,S2,SE,36.93814,-101.58203,2300,2500,NA,NA,MORROW
3513922426,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,4-9,2201001802,2021-11-18T00:00:00Z,TEXAS,1,05N,13ECM,SE,NW,NE,SW,36.927472,-101.60675,2000,2500,NA,NA,MORROW
3513922439,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,12-5,396936,1995-11-06T00:00:00Z,TEXAS,31,06N,14ECM,NW,NE,SE,SW,36.93925,-101.58778,2300,2500,NA,NA,MORROW
3513922440,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,15-3,554800,2008-05-30T00:00:00Z,TEXAS,6,05N,14ECM,NA,NW,NW,SE,36.926983,-101.5849,2500,3000,CO2,7200,MORROW
3513922476,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,109,525747,2006-06-07T00:00:00Z,TEXAS,3,04N,13ECM,S2,S2,NE,NE,36.84692,-101.63916,2500,5000,CO2,12000,MORROW
3513922477,BREITBURN OPERATING LP,23249,2R,W HOUGH MORROW UNIT,110,1304780048,2013-04-09T00:00:00Z,TEXAS,25,05N,13ECM,SW,SE,SE,NE,36.870776,-101.5962,2500,5000,CO2,12000,MORROW
3513922491,RESOURCE OIL AND GAS LLC,24248,2R,CARTHAGE I UNIT,CB-7,230051,1982-12-20T00:00:00Z,TEXAS,20,06N,11ECM,NA,SE,SE,NW,36.97275,-101.89372,800,2000,NA,NA,MORROW
3513922517,KALSTRA ENERGY LTD,23878,2D,BLUE A,2 SWD,385453,1994-05-15T00:00:00Z,TEXAS,3,03N,14ECM,NA,NA,C,SE,36.75142,-101.53278,1000,4000,NA,NA,LANSING
3513922558,ARMOR PETROLEUM INC,18829,2R,RICE MORROW UNIT,13,391099,1995-03-30T00:00:00Z,TEXAS,8,02N,10ECM,NA,C,W2,NW,36.65689,-102.01236,2000,4000,NA,NA,MORROW
3513922581,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,5-6,391182,1995-04-04T00:00:00Z,TEXAS,2,05N,13ECM,SW,NE,SE,SE,36.92336,-101.61522,2300,2500,NA,NA,MORROW
3513922582,ARMOR PETROLEUM INC,18829,2R,RICE MORROW UNIT,19Y,394336,1995-08-02T00:00:00Z,TEXAS,5,02N,10ECM,SE,NW,SW,SE,36.66239,-102.00358,2000,2000,NA,NA,MORROW
3513922587,P O & G PANHANDLE LP,24342,2R,OMU,2016,1307220014,2013-09-17T00:00:00Z,TEXAS,20,04N,10ECM,NA,C,N2,NW,36.80406,-102.00986,2000,2000,NA,NA,MORROW
3513922599,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,11-15,391643,1995-04-21T00:00:00Z,TEXAS,36,06N,13ECM,SW,NE,NW,SE,36.94156,-101.60125,2300,2500,NA,NA,MORROW
3513922606,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,4-10,395723,1995-09-21T00:00:00Z,TEXAS,1,05N,13ECM,NE,SW,NW,SW,36.92608,-101.61161,2300,2500,NA,NA,MORROW
3513922607,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,14-7,395722,1995-09-21T00:00:00Z,TEXAS,6,05N,14ECM,NE,SE,NW,NE,36.9335,-101.58383,2300,2500,NA,NA,MORROW
3513922610,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,7-5,1006320013,2010-05-30T00:00:00Z,TEXAS,2,05N,13ECM,N2,S2,SE,SW,36.92228,-101.62481,2300,3500,CO2,8000,MORROW
3513922621,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,16-5,398260,1995-12-27T00:00:00Z,TEXAS,5,05N,14ECM,NW,NE,SE,NW,36.93128,-101.57042,2300,2500,NA,NA,MORROW
3513922674,RESOURCE OIL AND GAS LLC,24248,2R,"EAST POSTLE MORROW ""G""UNIT",15-2,2200401901,2022-05-19T00:00:00Z,TEXAS,34,06N,13ECM,SE,SE,SW,SW,36.936222,-101.645361,1500,1000,CO2,1500,MORROW
3513922683,P O & G PANHANDLE LP,24342,2R,KIRBY,2-1,446359,2000-11-06T00:00:00Z,TEXAS,1,01N,16ECM,NA,C,SW,NE,36.58206,-101.28456,1500,2500,NA,NA,OSWEGO
3513922693,BREITBURN OPERATING LP,23249,2R,"HOUGH MORROW ""A"" UNIT",60,407849,1996-12-16T00:00:00Z,TEXAS,19,05N,14ECM,NW,SE,NW,NW,36.89008,-101.59272,2300,3000,NA,NA,MORROW
3513922706,ARMOR PETROLEUM INC,18829,2R,RICE MORROW UNIT,17XD,411142,1997-04-09T00:00:00Z,TEXAS,7,02N,10ECM,E2,W2,SE,SE,36.647068,-102.016,2000,3000,NA,NA,MORROW
3513922719,MERIT ENERGY COMPANY,18934,2D,BOALDIN,3-17,530352,2006-09-29T00:00:00Z,TEXAS,17,06N,10ECM,W2,E2,NW,NW,36.99142,-102.00794,739,3000,NA,NA,"SUMNER, CHASE"
3513922737,HIGHMARK ENERGY OPERATING LLC,23831,2D,WEBB,1,521960,2006-03-22T00:00:00Z,TEXAS,18,02N,15ECM,NW,NW,SE,NW,36.64173,-101.48764,0,450,NA,NA,GLORIETTA
3513922746,P O & G PANHANDLE LP,24342,2R,STEPHENS,3-36,446358,2000-11-06T00:00:00Z,TEXAS,36,02N,16ECM,NA,C,NE,SE,36.59297,-101.27994,1500,2500,NA,NA,OSWEGO
3513922792,P O & G PANHANDLE LP,24342,2R,LAIRD,36-2,1408550022,2014-07-27T00:00:00Z,TEXAS,36,03N,15ECM,NA,C,NE,NW,36.687412572,-101.395429118,2500,5000,NA,NA,CHEROKEE
3513922798,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,118,416096,1997-09-19T00:00:00Z,TEXAS,35,05N,13ECM,SW,NW,SE,NW,36.858069,-101.6267,2200,5000,NA,NA,MORROW
3513922799,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,131,416097,1997-09-19T00:00:00Z,TEXAS,35,05N,13ECM,NA,W2,NW,NW,36.86117,-101.63014,2200,5000,NA,NA,MORROW
3513922819,P O & G PANHANDLE LP,24342,2R,LAIRD,36-5,1401650048,2013-11-06T00:00:00Z,TEXAS,36,03N,15ECM,SW,NE,SW,SW,36.67681,-101.40003,2500,5000,NA,NA,CHEROKEE
3513922831,P O & G PANHANDLE LP,24342,2R,WP2 SCHLUCKEBIER,35-7,473389,2003-03-10T00:00:00Z,TEXAS,35,03N,15ECM,S2,NE,NE,NE,36.68814,-101.40378,2500,5000,NA,NA,CHEROKEE
3513922845,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,112,546530,2007-11-09T00:00:00Z,TEXAS,26,05N,13ECM,NW,SE,SE,SE,36.87069,-101.62311,2500,5000,CO2,12000,MORROW
3513922848,P O & G PANHANDLE LP,24342,2R,WP2 TRUESDELL,6#6,473172,2003-03-04T00:00:00Z,TEXAS,6,02N,16ECM,C,SW,NE,NW,36.672619,-101.3784,2500,5000,NA,NA,CHEROKEE
3513922854,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,113,1201980036,2011-10-18T00:00:00Z,TEXAS,26,05N,13ECM,NE,NE,SE,SE,36.86619145,-101.61464,2500,5000,CO2,12000,MORROW
3513922929,P O & G PANHANDLE LP,24342,2R,WP2 KAUFFMAN,5#1,473390,2003-03-10T00:00:00Z,TEXAS,5,02N,16ECM,C,SW,SW,NW,36.668972,-101.3649,2500,5000,NA,NA,CHEROKEE
3513922931,XTO ENERGY INC,21003,2RSI,TEEL,1-22,800060,2001-03-06T00:00:00Z,TEXAS,22,05N,17ECM,NA,C,W2,NW,36.88736,-101.214,0,600,NA,NA,COUNCIL GROVE
3513922962,P O & G PANHANDLE LP,24342,2R,STEPHENS,8-25,1405620063,2014-04-23T00:00:00Z,TEXAS,25,02N,16ECM,C,SW,NE,SW,36.60653,-101.29006,1500,2500,NA,NA,OSWEGO
3513922967,TRIPLE BRINE DISPOSAL LLC,24443,CDW,SMITH AH,1,1708660020,2017-05-24T00:00:00Z,TEXAS,34,04N,13ECM,NA,NA,C,SW,36.76603,-101.65047,0,3500,NA,NA,TOPEKA
3513923112,P O & G PANHANDLE LP,24342,2R,OMU,3032,1305020193,2013-04-15T00:00:00Z,TEXAS,30,04N,10ECM,NE,SW,NW,NW,36.78892,-102.030001,2000,2000,NA,NA,MORROW
3513923150,P O & G PANHANDLE LP,24342,2R,OMU,1917,1401650049,2013-11-25T00:00:00Z,TEXAS,19,04N,10ECM,C,NE,SE,NW,36.80317,-102.02403,2500,2500,NA,NA,MORROW
3513923168,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,124,457699,2001-10-29T00:00:00Z,TEXAS,3,04N,13ECM,NA,NE,NW,SW,36.84187,-101.65231,2500,3000,CO2,6000,MORROW
3513923214,GRAVITY WATER MIDSTREAM OPERATING LLC,24677,CDW,NICHOLS,10-1,1105200162,2011-11-21T00:00:00Z,TEXAS,10,01N,12ECM,NW,NE,NE,SE,36.56598,-101.74626,500,5000,NA,NA,"HEEBNER, LANSING"
3513923292,P O & G PANHANDLE LP,24342,2R,WPWFU,18#1,507612,2005-06-29T00:00:00Z,TEXAS,17,02N,16ECM,NW,NW,NW,NW,36.64506164,-101.36697,2500,5000,NA,NA,CHEROKEE
3513923628,SOONER OIL & GAS,24466,2R,CARTHAGE NE MORROW A UNIT,5-9,485110,2004-01-14T00:00:00Z,TEXAS,13,06N,10ECM,E2,NW,SE,SW,36.98247,-101.93136,2000,7000,NA,NA,MORROW
3513923713,SOONER OIL & GAS,24466,2R,CARTHAGE NE MORROW A UNIT,5-11,495560,2004-09-27T00:00:00Z,TEXAS,13,06N,10ECM,SE,SW,SW,NE,36.98742,-101.92756,2184,10000,NA,NA,MORROW
3513923731,MIDCON TRANSPORT SERVICES LLC,24216,2D,BARNES,1-4,508449,2005-07-18T00:00:00Z,TEXAS,4,05N,11ECM,S2,N2,SE,NE,36.930037,-101.8689,1000,1500,NA,NA,CHEROKEE
3513923800,SELECT EXPLORATION GROUP LLC,24144,2R,CHASE,2-32,1006430171,2010-05-13T00:00:00Z,TEXAS,32,03N,10ECM,NE,SW,NE,NE,36.68575,-102.00217,500,1000,NA,NA,MARMATON/MORROW
3513923860,MERIT ENERGY COMPANY,18934,2D,FLYING TIGER 2,9,509583,2005-08-09T00:00:00Z,TEXAS,2,05N,11ECM,E2,SE,SE,NW,36.928787,-101.8401,500,3000,NA,NA,MORROW
3513923862,MERIT ENERGY COMPANY,18934,2R,STONEBRAKER MORROW CHESTER UNIT,105W,548673,2008-01-09T00:00:00Z,TEXAS,26,03N,13ECM,E2,NE,NE,NW,36.70353,-101.62836,1000,1000,NA,NA,MORROW
3513923889,RESOURCE OIL AND GAS LLC,24248,2D,LO BUCK FARMS,3-25,2003700010,2019-11-22T00:00:00Z,TEXAS,25,06N,11ECM,C,NE,NE,NE,36.964056,-101.812889,1500,1000,NA,NA,"WABAUNSEE, SHAWNEE"
3513923900,MERIT ENERGY COMPANY,18934,2R,STONEBRAKER MORROW CHESTER UNIT,202W,1500140058,2015-09-14T00:00:00Z,TEXAS,23,03N,13ECM,NE,SW,NE,SW,36.70953,-101.63042,1000,1000,NA,NA,MORROW
3513923991,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,277,514451,2005-01-07T00:00:00Z,TEXAS,10,04N,13ECM,NE,NE,NE,NW,36.83081,-101.64747,2500,5000,CO2,12000,MORROW
3513923992,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,269,1100210063,2010-08-16T00:00:00Z,TEXAS,22,05N,13ECM,SE,SE,NE,NE,36.85044,-101.61117,2500,5000,CO2,12000,MORROW
3513924032,MERIT ENERGY COMPANY,18934,2R,SMCU,102W,1500140055,2015-09-14T00:00:00Z,TEXAS,14,03N,13ECM,SW,NW,SE,SW,36.72092,-101.63186,1000,1000,NA,NA,MORROW
3513924038,BREITBURN OPERATING LP,23249,2D,POSTLE UPPER MORROW UNIT,5-9,2006110014,2020-05-11T00:00:00Z,TEXAS,2,05N,13ECM,W2,E2,W2,NE,36.931934,-101.6199,500,10000,NA,NA,OSAGE
3513924045,BREITBURN OPERATING LP,23249,2R,WEST HOUGH MORROW UNIT,230,1001300028,2009-09-10T00:00:00Z,TEXAS,2,04N,13ECM,NE,SW,NE,NE,36.84709,-101.6212,2500,5000,CO2,12000,MORROW
3513924061,BREITBURN OPERATING LP,23249,2R,POSTLE UPPER MORROW UNIT,7-7,527051,2006-07-13T00:00:00Z,TEXAS,2,05N,13ECM,SE,SE,SW,NW,36.92886,-101.62744000000001,2500,3000,CO2,7200,MORROW
